,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time,Locality
1724,39.23663019,-85.89967235,"Bakery, Desserts",10.0,50.00,0,0,0,30,Columbus
1726,39.80398541,-85.799564,"North Indian, Biryani, Chinese",25.0,50.00,3.3,6,0,30,Greenfield
1727,39.53164522,-85.71827279,"Italian, Pizza, Salad, Lebanese",50.0,99.00,3.9,452,243,45,Shelbyville
1728,39.51356442,-85.43330919,"Fast Food, North Indian, Biryani, Rolls, Wraps",20.0,50.00,4.0,233,105,65,Rushville
1729,39.88029078,-85.59320275,"Mughlai, North Indian, Biryani, Kebab",35.0,50.00,3.8,494,294,45,Knightstown
1730,39.5487297,-85.24924961,"South Indian, Chinese",10.0,50.00,3.5,19,7,30,Connersville
1731,39.59130288,-85.45222136,"Biryani, Chinese, North Indian",20.0,50.00,3.3,4,2,30,Rushville
1732,39.01916369,-85.61141276,"Chinese, North Indian, Mughlai",20.0,50.00,3.7,172,70,45,North Vernon
1733,39.99688067,-85.25640517,"Pizza, Fast Food",15.0,50.00,0,0,0,30,Hagerstown
1734,39.18942361,-85.64957743,"North Indian, Healthy Food, Lucknowi, Awadhi, Biryani",20.0,50.00,3.9,28,21,30,Westport
1735,39.45588755,-85.34678518,Fast Food,20.0,50.00,3.8,80,35,30,Greensburg
1736,39.27673341,-85.7103859,"Bakery, Fast Food",15.0,50.00,0,0,0,30,Hope
1737,39.42097575,-85.95879271,Desserts,10.0,50.00,0,0,0,30,Edinburgh
1738,39.50882194,-85.66114453,"Tea, Beverages, Fast Food",10.0,50.00,3.7,35,4,30,Saint Paul
1739,39.84290104,-85.20714338,"Chinese, Fast Food, North Indian, Healthy Food",25.0,0.00,3.6,66,18,30,Cambridge City
1740,39.81793375,-85.14399311,"South Indian, North Indian, Chinese, Street Food",15.0,50.00,3.9,94,29,30,Cambridge City
1741,39.95671943,-85.46251077,Mithai,10.0,50.00,4.1,551,24,30,New Castle
1743,39.85123018,-85.04186547,"Cafe, Salad, Italian, American, Bakery, Beverages",40.0,50.00,4.5,879,518,45,Centerville
1744,39.36058594,-85.80410128,Beverages,10.0,50.00,4.1,139,70,30,Hope
1745,39.56212627,-85.55291046,"North Indian, Rolls",20.0,50.00,4.0,82,53,30,Rushville
1746,39.47269403,-85.08659483,"Tea, Fast Food",10.0,50.00,3.3,12,6,30,Brookville
1747,39.52448471,-85.389208,"North Indian, Fast Food",20.0,50.00,3.4,25,2,30,Rushville
1748,39.72527262,-85.07586585,"Finger Food, European, North Indian, Mughlai",80.0,50.00,3.8,840,399,45,Connersville
1749,39.86975787,-85.02264438,"North Indian, Chinese",40.0,50.00,4.0,387,158,45,Centerville
1750,39.84404368,-85.02784668,North Indian,10.0,50.00,3.7,107,32,30,Centerville
1751,39.50609379,-85.01938132,Street Food,10.0,50.00,4.0,329,131,65,Brookville
1752,39.67526184,-85.28177821,North Indian,10.0,50.00,2.9,13,10,30,Connersville
1753,39.87396832,-85.09302624,"Chinese, Tibetan, Thai",25.0,50.00,2.9,17,2,45,Hagerstown
1754,39.09437539,-85.11363066,"Cafe, Fast Food, Desserts",10.0,50.00,3.2,7,2,30,Milan
1755,39.44657472,-85.3736455,South Indian,20.0,50.00,4.1,416,225,30,Greensburg
1756,39.52492669,-85.32827637,"Cafe, Bakery, Italian",25.0,50.00,3.9,902,362,30,Rushville
1757,39.48833115,-85.0414661,"Chinese, Rolls",25.0,50.00,0,0,0,30,Brookville
1758,39.54951678,-85.43253344,North Indian,25.0,50.00,3.6,91,71,65,Rushville
1759,39.72651802,-85.70435873,"Mediterranean, Pizza, Italian, Beverages",60.0,50.00,4.4,467,262,65,Morristown
1760,39.18308185,-85.00327016,North Indian,20.0,50.00,3.2,11,3,30,Sunman
1761,39.00010511,-85.4974177,"Chinese, Thai",45.0,50.00,3.4,20,6,45,North Vernon
1762,39.25450699,-85.56408764,"Pizza, Burger, Fast Food",20.0,50.00,3.8,39,29,30,Westport
1763,39.98110222,-85.44990032,"Chinese, North Indian, South Indian, Fast Food, Street Food",20.0,50.00,3.5,14,8,30,New Castle
1764,39.81383961,-85.32102064,"Gujarati, Rajasthani, Maharashtrian",50.0,50.00,3.6,1057,626,45,New Castle
1765,39.82639414,-85.43792306,Chinese,20.0,50.00,3.7,47,25,30,Knightstown
1768,39.00049978,-85.79095164,Street Food,10.0,50.00,3.2,6,4,30,Country Squire Lakes
1769,39.70289218,-85.98829396,Street Food,10.0,50.00,3.9,36,18,30,Cumberland
1770,39.01496822,-85.51638194,South Indian,5.0,50.00,3.7,22,8,30,North Vernon
1771,39.89665616,-85.45514606,"North Indian, South Indian, Chinese, Beverages",15.0,50.00,3.9,390,44,45,New Castle
1772,39.18000482,-85.25591048,"North Indian, Continental, Chinese, Italian",60.0,50.00,4.4,257,172,30,Osgood
1774,39.85740625,-85.13644953,"Beverages, Desserts",20.0,50.00,4.0,182,104,45,Cambridge City
1775,39.76072482,-85.28154762,"Biryani, North Indian, Seafood, Chinese",20.0,50.00,0,0,0,30,Cambridge City
1776,39.29667937,-85.18550118,Chinese,20.0,50.00,3.1,15,12,65,Batesville
1777,39.30460066,-85.70030839,"Asian, Thai, Japanese, Chinese, Momos",60.0,50.00,4.2,1473,849,65,Hope
1778,39.32937311,-85.99675493,"Beverages, Ice Cream, Desserts",10.0,50.00,3.7,72,29,30,Edinburgh
1779,39.867149,-85.20101228,"Biryani, Hyderabadi",15.0,50.00,3.4,49,19,30,Hagerstown
1780,39.56051209,-85.82613749,"Bakery, Desserts, Sandwich",15.0,50.00,4.1,4606,2311,45,Shelbyville
1781,39.41825844,-85.84249662,"Fast Food, Beverages",20.0,50.00,4.0,143,112,30,Shelbyville
1782,39.99262052,-85.2020271,"North Indian, Biryani",15.0,50.00,3.1,6,1,30,Hagerstown
1784,39.66457271,-85.19036621,North Indian,15.0,50.00,3.5,30,4,30,Connersville
1785,39.3245482,-85.26782682,"Cafe, Tea",20.0,50.00,3.6,9,3,30,Batesville
1787,39.97948514,-85.29061321,"Mughlai, North Indian, Chinese",45.0,200.00,3.8,2534,1336,65,New Castle
1788,39.36997866,-85.96854687,"Portuguese, Wraps, Burger, Salad",50.0,50.00,4.1,835,593,45,Edinburgh
1789,39.99172634,-85.17889052,"Kerala, South Indian",10.0,50.00,3.3,159,24,30,Hagerstown
1790,39.33152645,-85.68647977,"Beverages, Desserts, Ice Cream",20.0,50.00,4.1,289,181,30,Geneva
1791,39.48935372,-85.97129467,"Fast Food, Momos, Rolls",10.0,50.00,0,0,0,30,Franklin
1792,39.03716882,-85.1768718,"Chinese, Thai",25.0,50.00,3.7,80,60,30,Versailles
1793,39.64751566,-85.60577162,North Indian,15.0,50.00,3.0,8,2,30,Morristown
1794,39.75221188,-85.02861887,"Beverages, Desserts",25.0,50.00,2.8,23,17,30,Centerville
1795,39.75664084,-85.94749264,"Juices, Fast Food",20.0,99.00,3.6,73,51,45,Cumberland
1796,39.19939357,-85.52966374,"Street Food, Beverages",10.0,50.00,3.9,4438,2576,45,Westport
1797,39.43800123,-85.59872454,"North Indian, Chinese, Mughlai, Momos",20.0,0.00,3.8,551,173,65,Saint Paul
1798,39.317059,-85.42654624,"North Indian, Mughlai, Chinese, Kebab",60.0,50.00,4.3,906,569,45,Greensburg
1799,39.30468354,-85.40326967,"Pizza, Fast Food",40.0,50.00,3.8,630,240,30,Greensburg
1800,39.50018674,-85.79648158,Fast Food,10.0,50.00,0,0,0,30,Shelbyville
1802,39.44050884,-85.08239986,"Healthy Food, Beverages",20.0,50.00,3.2,15,9,30,Brookville
1803,39.4061532,-85.92908299999999,"North Indian, Chinese, South Indian",20.0,50.00,4.7,129,79,45,Edinburgh
1804,39.24656853,-85.00598749,"North Indian, Chinese",35.0,50.00,3.9,109,64,65,Sunman
1805,39.10981154,-85.06328690000001,"Continental, North Indian, Italian, Finger Food",60.0,50.00,4.1,486,244,30,Milan
1806,39.58954842,-85.07785227,"North Indian, Mughlai, Beverages",15.0,50.00,3.2,13,2,30,Connersville
1807,39.0981152,-85.89715188,"Desserts, Beverages",20.0,50.00,4.2,148,104,30,Columbus
1808,39.64332741,-85.91562732,"Rolls, North Indian",10.0,50.00,0,0,0,30,New Palestine
1809,39.14232647,-85.1810932,"Cafe, North Indian, Italian",25.0,99.00,3.7,438,273,45,Milan
1810,39.96599838,-85.43532768,Fast Food,15.0,50.00,3.9,58,44,30,New Castle
1812,39.33220684,-85.57339319,"Pizza, Italian, Desserts, Beverages",25.0,50.00,4.1,198,69,30,Greensburg
1813,39.77384255,-85.70471055,Kerala,10.0,50.00,3.5,21,5,45,Greenfield
1814,39.53574626,-85.27510837,"North Indian, Chinese",20.0,50.00,0,0,0,30,Connersville
1815,39.63579647,-85.95792935,Fast Food,15.0,50.00,3.5,108,46,45,New Palestine
1816,39.98217623,-85.85498577,"South Indian, North Indian, Fast Food, Chinese",25.0,50.00,2.7,12,8,30,Fortville
1818,39.31846236,-85.33643738,"North Indian, Chinese",15.0,50.00,0,0,0,30,Batesville
1819,39.08841314,-85.15356209,"North Indian, Chinese, Seafood",35.0,50.00,3.7,40,20,30,Milan
1820,39.42400381,-85.79593976,Chinese,15.0,50.00,3.5,11,8,30,Geneva
1821,39.35847755,-85.27095416,North Indian,15.0,50.00,0,0,0,30,Batesville
1822,39.09731471,-85.94285369,"Bakery, Desserts",15.0,50.00,2.9,15,10,30,Columbus
1823,39.37878601,-85.27866556,"North Indian, Mughlai",30.0,50.00,4.2,174,124,45,Batesville
1824,39.89488933,-85.53527312,South Indian,5.0,50.00,0,0,0,30,Knightstown
1825,39.87464186,-85.81084908,"North Indian, Kebab, Mughlai",50.0,99.00,3.9,842,405,65,Fortville
1826,39.11349466,-85.36558984,"North Indian, Mughlai",15.0,50.00,2.8,0,0,30,Osgood
1827,39.41133358,-85.71330217,North Indian,40.0,50.00,4.3,886,530,65,Geneva
1828,39.122609000000004,-85.43929411,"Frozen Yogurt, Fast Food, Desserts, Beverages",15.0,50.00,4.1,197,106,45,Westport
1829,39.47260835,-85.41818556,"Fast Food, Desserts, Beverages",15.0,50.00,4.1,3535,1631,30,Rushville
1830,39.85500532,-85.63293957,"North Indian, Mughlai, Chinese, Italian",15.0,50.00,3.9,73,39,45,Knightstown
1831,39.28918096,-85.20683296,Street Food,10.0,50.00,0,0,0,30,Batesville
1832,39.91515592,-85.3097139,"Chinese, Fast Food",10.0,50.00,0,0,0,30,New Castle
1833,39.36378358,-85.2702342,"Fast Food, Beverages",10.0,50.00,3.7,27,7,30,Batesville
1834,39.12893641,-85.12693179,"Mughlai, Chinese",15.0,50.00,0,0,0,30,Milan
1835,39.89063045,-85.45603704,"Burger, Fast Food",15.0,50.00,3.2,9,3,30,New Castle
1836,39.97708392,-85.14762538,"North Indian, Chinese",40.0,50.00,3.7,34,27,30,Hagerstown
1838,39.44890358,-85.23394769,South Indian,15.0,50.00,4.2,536,459,45,Batesville
1839,39.02380783,-85.09529489,"Paan, Fast Food",10.0,50.00,3.1,4,2,30,Dillsboro
1840,39.38494892,-85.32072149,"Cafe, Fast Food",20.0,50.00,3.3,20,9,30,Batesville
1841,39.41288026,-85.41967845,"Fast Food, Sandwich",15.0,50.00,3.4,14,3,30,Greensburg
1842,39.9458806,-85.19077288,"Fast Food, Desserts",10.0,50.00,0,0,0,30,Hagerstown
1843,39.84702133,-85.82092678,"Italian, Pizza, Salad",50.0,50.00,3.8,689,304,65,Greenfield
1844,39.61642007,-85.10699268,South Indian,5.0,50.00,4.1,141,19,30,Connersville
1845,39.46789801,-85.78557011,"Continental, Italian, Fast Food",40.0,50.00,4.1,242,157,30,Shelbyville
1846,39.30124116,-85.25265217,"Biryani, North Indian",10.0,99.00,3.1,20,6,45,Batesville
1847,39.69492436,-85.47227614,"Pizza, Fast Food, Beverages",20.0,50.00,4.0,143,33,30,Rushville
1848,39.6206681,-85.11472674,"North Indian, Continental, Italian",25.0,50.00,0,0,0,30,Connersville
1849,39.79659701,-85.49873781,"North Indian, South Indian, Chinese",20.0,50.00,3.6,33,23,30,Knightstown
1850,39.59532299,-85.23417484,"North Indian, Biryani, Chinese",15.0,50.00,3.1,7,7,30,Connersville
1851,39.33805232,-85.36387996,"North Indian, Chinese, Rolls",20.0,50.00,3.8,277,101,45,Greensburg
1852,39.15452726,-85.0557766,"Ice Cream, Beverages, Desserts",15.0,50.00,3.0,18,5,30,Milan
1854,39.70872447,-85.92780623,"Mithai, Street Food, Bakery",15.0,50.00,3.3,10,3,65,New Palestine
1855,39.56114806,-85.71358543,"North Indian, Chinese, Fast Food",30.0,50.00,3.8,65,39,30,Shelbyville
1856,39.35048646,-85.51491316,"South Indian, North Indian",20.0,50.00,3.5,48,16,30,Greensburg
1857,39.25133971,-85.29133028,"Bakery, Desserts, Fast Food",25.0,0.00,4.0,421,189,45,Batesville
1858,39.37247007,-85.71460988,"Fast Food, Ice Cream, Beverages",20.0,50.00,3.8,39,19,30,Geneva
1859,39.68993277,-85.48783849,Biryani,15.0,50.00,2.8,8,3,30,Rushville
1860,39.71145825,-85.77765859,South Indian,10.0,50.00,3.9,49,22,30,Greenfield
1861,39.06024031,-85.65496995,"North Indian, Kebab",15.0,50.00,3.1,14,11,30,Country Squire Lakes
1862,39.59344764,-85.25918922,Fast Food,20.0,50.00,0,0,0,30,Connersville
1863,39.30986747,-85.99357197,"Chinese, Mughlai, North Indian",20.0,50.00,3.3,17,5,30,Edinburgh
1864,39.50205649,-85.9259114,"Maharashtrian, Street Food",10.0,50.00,3.0,9,3,30,Franklin
1865,39.91854801,-85.36209601,"Rolls, North Indian",20.0,50.00,0,0,0,30,New Castle
1866,39.19000722,-85.38259367,Parsi,20.0,50.00,2.9,9,7,30,Osgood
1867,39.67796072,-85.33338461,"North Indian, South Indian, Street Food, Chinese",35.0,50.00,3.8,1857,1306,45,Rushville
1869,39.20436352,-85.31640516,"Paan, Fast Food",10.0,50.00,3.1,4,2,30,Osgood
1870,39.94938525,-85.00414702,"Biryani, Chinese",15.0,50.00,3.7,35,12,30,Lynn
1871,39.63333101,-85.20772693,"North Indian, Chinese",20.0,50.00,3.8,133,99,30,Connersville
1872,39.61052992,-85.60367852,"Biryani, North Indian",25.0,50.00,0,0,0,30,Morristown
1873,39.28364753,-85.94525475,Chinese,10.0,50.00,3.5,52,20,30,Lowell
1874,39.63493318,-85.19380882,"North Indian, Mughlai, Chinese",20.0,50.00,0,0,0,30,Connersville
1875,39.61889305,-85.31400089,North Indian,20.0,50.00,3.6,104,40,30,Rushville
1876,39.06279951,-85.9751283,"North Indian, Chinese",25.0,50.00,3.8,182,84,45,Seymour
1877,39.72549113,-85.40026572,"Beverages, Fast Food",20.0,50.00,3.6,33,13,45,Rushville
1878,39.04529787,-85.09477128,Fast Food,15.0,50.00,3.4,31,9,45,Dillsboro
1879,39.65638569,-85.88027084,"North Indian, Mughlai",35.0,99.00,4.1,73,59,30,New Palestine
1880,39.57991675,-85.70477495,"Bakery, Desserts",20.0,50.00,3.5,51,30,30,Shelbyville
1881,39.89153359,-85.72257668,Chinese,25.0,50.00,3.8,0,0,30,Ingalls
1882,39.06002342,-85.83169346,"Healthy Food, Sandwich, Salad, Burger",10.0,50.00,3.3,14,5,30,Seymour
1883,39.58647783,-85.04858073,"Chinese, Thai, Asian",65.0,50.00,3.6,94,38,45,Connersville
1884,39.70772236,-85.43714573,"Fast Food, Beverages",10.0,50.00,3.9,17,11,30,Rushville
1885,39.11911509,-85.34612188,"Biryani, North Indian, Chinese, Rajasthani",25.0,99.00,3.8,390,207,45,Osgood
1886,39.81262809,-85.88002161,Chinese,20.0,50.00,3.2,0,0,30,Cumberland
1887,39.0036642,-85.73939909,North Indian,10.0,50.00,3.7,133,27,65,Country Squire Lakes
1888,39.88069733,-85.19304066,Fast Food,10.0,50.00,0,0,0,30,Hagerstown
1889,39.14342199,-85.04617967,"Afghan, BBQ, Biryani, Seafood",20.0,50.00,3.5,26,15,30,Milan
1891,39.56049549,-85.41246847,"Biryani, North Indian",20.0,99.00,2.7,30,2,65,Rushville
1892,39.83929435,-85.51184134,North Indian,15.0,50.00,3.5,27,5,30,Knightstown
1893,39.07556609,-85.00637004,Fast Food,10.0,50.00,3.8,48,29,30,Dillsboro
1894,39.84186929,-85.54434472,Bengali,10.0,50.00,3.0,15,10,30,Knightstown
1895,39.30869013,-85.97560934,"Chinese, Bengali, Bangladeshi, Rolls",10.0,50.00,3.3,16,4,30,Edinburgh
1896,39.03992549,-85.40686517,"Bakery, Cafe",30.0,50.00,4.2,657,383,45,Osgood
1897,39.75570037,-85.61176768,"Pizza, Fast Food, Beverages",20.0,50.00,3.4,9,9,30,Knightstown
1898,39.86030712,-85.8067033,"Pizza, Fast Food",15.0,50.00,3.3,12,2,30,Fortville
1899,39.488831899999994,-85.40123504,Fast Food,10.0,50.00,3.6,90,31,30,Rushville
1900,39.66764442,-85.29025390000001,"North Indian, Chinese, Mughlai",20.0,99.00,3.0,10,4,45,Connersville
1901,39.68571634,-85.60360479,Chinese,20.0,50.00,3.4,31,6,30,Morristown
1902,39.44700981,-85.21213314,"North Indian, Biryani",20.0,50.00,0,0,0,30,Batesville
1903,39.33963831,-85.89039566,"South Indian, North Indian, Chinese, Street Food",20.0,50.00,3.3,15,6,30,Edinburgh
1904,39.23633545,-85.83739244,"Arabian, Biryani, Burger, Sandwich, Desserts",30.0,50.00,4.0,100,46,30,Columbus
1905,39.01620961,-85.93943558,North Indian,20.0,50.00,3.9,51,39,45,Seymour
1906,39.6252792,-85.77965584,"North Indian, Chinese, Rolls",15.0,50.00,3.8,269,46,45,Morristown
1907,39.30188217,-85.66768391,South Indian,20.0,99.00,3.8,362,108,45,Hope
1908,39.944253499999995,-85.7129797,"Cafe, Salad, Biryani, Chinese, Continental, Italian, Desserts, Pizza",25.0,99.00,4.0,498,272,45,Pendleton
1909,39.18786283,-85.59590801,"Ice Cream, Desserts, Fast Food",20.0,50.00,2.8,35,14,30,Westport
1910,39.22260524,-85.56925014,Fast Food,10.0,50.00,3.7,22,6,30,Westport
1911,39.90663537,-85.83108279,"North Indian, Chinese, Mughlai",25.0,50.00,3.1,8,3,30,Fortville
1912,39.58061726,-85.40225193,Fast Food,20.0,50.00,2.9,57,24,30,Rushville
1913,39.88236503,-85.54945953,"Chinese, Thai, Continental",20.0,50.00,0,0,0,30,Knightstown
1914,39.96572385,-85.46723436,Fast Food,10.0,50.00,2.8,12,6,30,New Castle
1915,39.33314707,-85.60792863,"Beverages, Fast Food",20.0,50.00,3.2,22,11,30,Saint Paul
1916,39.25245753,-85.19112927,"Fast Food, Burger",10.0,50.00,3.7,33,12,30,Batesville
1917,39.26843359,-85.0413515,"North Indian, Chinese",20.0,50.00,3.8,133,99,30,Sunman
1918,39.17559551,-85.47552777,"Desserts, Fast Food",15.0,50.00,3.6,20,6,30,Westport
1919,39.31735879,-85.36734344,Biryani,15.0,50.00,0,0,0,30,Greensburg
1920,39.33016613,-85.67289123,Chinese,20.0,50.00,0,0,0,30,Geneva
1921,39.64252218,-85.93858638,North Indian,10.0,50.00,3.2,6,1,30,New Palestine
1922,39.35998984,-85.1486941,North Indian,20.0,50.00,0,0,0,30,Batesville
1923,39.52391758,-85.10310478,"Chinese, North Indian, Mughlai",20.0,50.00,3.3,11,7,30,Connersville
1924,39.2954343,-85.87804363,North Indian,10.0,50.00,0,0,0,30,Lowell
1925,39.2977533,-85.46857275,"Bakery, Desserts",25.0,50.00,3.8,214,110,30,Greensburg
1926,39.59102515,-85.99089327,"Pizza, Mexican, Italian",30.0,50.00,3.8,241,148,65,Whiteland
1927,39.94141214,-85.98239174,"North Indian, Chinese, South Indian, Desserts",30.0,50.00,3.4,31,12,45,Fishers
1928,39.42833955,-85.66130133,"Fast Food, Chinese",15.0,50.00,3.7,66,20,30,Saint Paul
1929,39.80926507,-85.66940913,"Fast Food, Coffee",10.0,50.00,3.3,9,5,30,Greenfield
1930,39.34603586,-85.66047567,"North Indian, Chinese",25.0,50.00,4.2,347,246,45,Geneva
1931,39.21152889,-85.52823723,Fast Food,5.0,50.00,0,0,0,30,Westport
1932,39.96747665,-85.22753844,Continental,30.0,50.00,0,0,0,30,Hagerstown
1933,39.56769879,-85.9181452,South Indian,10.0,50.00,3.1,4,0,30,Shelbyville
1934,39.47097182,-85.33265266,"Cafe, Coffee, Tea, Desserts",30.0,50.00,4.3,295,103,30,Rushville
1935,39.87063828,-85.3931547,Bakery,10.0,50.00,3.4,14,12,30,New Castle
1936,39.73957946,-85.67457061,Chinese,20.0,50.00,0,0,0,30,Morristown
1937,39.95341521,-85.60775762,"Beverages, Fast Food",20.0,50.00,3.9,113,37,65,Middletown
1938,39.31133624,-85.75053247,Fast Food,10.0,50.00,3.2,7,3,30,Hope
1939,39.85787994,-85.17387559999999,South Indian,10.0,50.00,3.7,27,9,30,Cambridge City
1940,39.95150776,-85.5158301,Chinese,20.0,50.00,3.1,5,0,30,Middletown
1941,39.61091889,-85.84546749,North Indian,15.0,50.00,3.3,18,5,30,Shelbyville
1942,39.34658119,-85.28477944,North Indian,5.0,50.00,4.0,305,85,45,Batesville
1943,39.64347079,-85.4774188,"North Indian, Chinese, Healthy Food",20.0,50.00,3.4,45,11,30,Rushville
1944,39.97784312,-85.49023011,Sandwich,10.0,50.00,3.2,7,2,30,Middletown
1945,39.97076812,-85.02456986,"North Indian, Chinese, Maharashtrian, Continental",40.0,50.00,3.3,12,4,45,Lynn
1946,39.95857537,-85.65256907,"Chinese, Thai",30.0,50.00,4.0,559,228,65,Pendleton
1947,39.37501472,-85.6220337,Bakery,15.0,99.00,2.8,177,81,120,Saint Paul
1948,39.03709386,-85.27184423,"Desserts, Juices",15.0,50.00,3.9,281,127,30,Versailles
1949,39.59967431,-85.44458177,North Indian,30.0,50.00,4.7,81,74,45,Rushville
1950,39.86978738,-85.66444164,"Healthy Food, Salad, Continental, Desserts, Beverages",30.0,50.00,4.1,335,76,45,Greenfield
1951,39.54591964,-85.95573475,"North Indian, Chinese, Rolls",20.0,50.00,3.8,242,53,45,Franklin
1952,39.57831821,-85.87682881,"Asian, Thai, Malaysian, Chinese, Japanese",35.0,99.00,4.4,453,246,65,Shelbyville
1953,39.60670476,-85.83943078,"North Indian, Chinese, Beverages",20.0,50.00,3.4,15,6,45,Shelbyville
1955,39.3347175,-85.58652765,Cafe,30.0,99.00,3.8,75,43,45,Saint Paul
1956,39.27159846,-85.74571435,"Fast Food, Beverages",25.0,50.00,3.3,14,5,30,Hope
1958,39.59269508,-85.15908447,"North Indian, Street Food, South Indian, Fast Food, Chinese",20.0,50.00,3.9,322,131,45,Connersville
1959,39.98010599,-85.45899436,"North Indian, Mughlai, Italian, Chinese",50.0,50.00,3.9,271,143,65,New Castle
1960,39.60405635,-85.05876101,"Fast Food, North Indian",10.0,50.00,3.1,4,2,30,Connersville
1961,39.89024158,-85.69167008,"North Indian, Chinese",20.0,50.00,4.4,113,74,65,Pendleton
1962,39.83017228,-85.43854747,"Biryani, Kebab",15.0,50.00,3.4,20,4,30,Knightstown
1963,39.393395899999994,-85.28201252,"Bakery, Fast Food",20.0,50.00,3.4,20,10,30,Batesville
1964,39.80962438,-85.45635064,"Biryani, Andhra, North Indian, Chinese",35.0,50.00,3.8,446,232,45,Knightstown
1965,39.97051346,-85.06539322,North Indian,20.0,50.00,0,0,0,65,Hagerstown
1966,39.35457043,-85.30539302,"North Indian, Chinese, Mughlai",20.0,50.00,3.2,8,2,30,Batesville
1967,39.72218647,-85.59112442,"North Indian, Mughlai, Biryani",55.0,50.00,4.6,473,294,30,Knightstown
1968,39.92234322,-85.2731217,"Fast Food, Chinese, South Indian",15.0,50.00,2.5,12,9,30,New Castle
1969,39.33661291,-85.21477406,"Cafe, Beverages",20.0,50.00,0,0,0,30,Batesville
1970,39.87016914,-85.60833284,"Burger, Fast Food, Continental",30.0,50.00,4.3,367,179,45,Knightstown
1971,39.38739688,-85.30333342,"Chinese, North Indian",15.0,50.00,3.3,55,23,30,Batesville
1972,39.92426986,-85.23165555,"North Indian, Chinese, Italian, Finger Food, American",80.0,99.00,4.4,1102,766,30,Hagerstown
1973,39.84855302,-85.10813823,North Indian,20.0,50.00,3.5,40,8,45,Cambridge City
1974,39.19680229,-85.14383713,"North Indian, Chinese, Fast Food",20.0,50.00,3.3,16,1,30,Sunman
1975,39.43756835,-85.23904594,"Coffee, Cafe, Fast Food, Desserts, Beverages",25.0,50.00,3.5,15,11,30,Batesville
1976,39.39493845,-85.62563726,South Indian,10.0,50.00,3.6,8,1,30,Saint Paul
1977,39.853610700000004,-85.09379583,North Indian,20.0,50.00,3.0,7,1,30,Cambridge City
1978,39.57252357,-85.02380662,"North Indian, Fast Food",5.0,50.00,0,0,0,30,Liberty
1979,39.71496242,-85.08570141,"Fast Food, South Indian",20.0,50.00,3.1,8,2,30,Connersville
1980,39.7961351,-85.65676317,"North Indian, South Indian",15.0,50.00,3.3,16,3,30,Greenfield
1981,39.77462679,-85.06083101,Beverages,10.0,50.00,3.7,31,12,45,Centerville
1982,39.67331422,-85.5443358,"North Indian, Chinese",20.0,50.00,3.7,32,21,30,Rushville
1983,39.88977228,-85.49377133,"Fast Food, Beverages",15.0,50.00,3.6,24,10,30,Knightstown
1984,39.25933867,-85.86314727,Italian,15.0,50.00,3.9,121,94,65,Columbus
1985,39.840803,-85.66075378,"Cafe, Fast Food, Beverages, Desserts, Tea",20.0,50.00,4.3,356,230,30,Greenfield
1986,39.00433672,-85.14036296,"North Indian, Chinese",25.0,99.00,3.6,182,65,65,Dillsboro
1987,39.2506219,-85.82945215,Desserts,20.0,50.00,4.5,247,178,30,Hope
1988,39.11012076,-85.6922052,South Indian,10.0,50.00,3.1,39,18,45,Country Squire Lakes
1989,39.46783317,-85.68389219,"Cafe, Beverages, Sandwich, Fast Food, Desserts",25.0,50.00,3.6,57,35,45,Saint Paul
1991,39.58040005,-85.16468171,"North Indian, Chinese",30.0,50.00,2.9,60,26,45,Connersville
1992,39.67857697,-85.09899717,"Biryani, Andhra, South Indian, Chinese",15.0,99.00,3.7,248,47,45,Connersville
1993,39.88129284,-85.50432544,"Chinese, Asian",50.0,50.00,4.2,384,214,45,Knightstown
1994,39.56415974,-85.14472141,"North Indian, Chinese",20.0,99.00,3.8,32,20,30,Connersville
1995,39.697117299999995,-85.85908151,"Healthy Food, Continental, Fast Food",20.0,50.00,3.7,14,5,30,New Palestine
1996,39.75426959,-85.99001721,Fast Food,15.0,50.00,3.5,63,23,45,Cumberland
1997,39.89311181,-85.01088709,"North Indian, Chinese",15.0,50.00,3.6,25,7,30,Centerville
1999,39.28960549,-85.84695722,"Fast Food, Beverages",15.0,50.00,3.9,241,124,45,Hope
2000,39.19663163,-85.64930663,"Bakery, Desserts, Ice Cream",15.0,50.00,3.9,58,30,45,Westport
2001,39.064830900000004,-85.28368118,"Bakery, Desserts",10.0,50.00,3.9,41,28,30,Versailles
2002,39.64928579,-85.26510045,"Street Food, Maharashtrian",10.0,50.00,0,0,0,30,Connersville
2004,39.35536734,-85.77666226,"North Indian, Fast Food, Chinese",15.0,50.00,3.1,61,11,45,Hope
2005,39.51887825,-85.85853829999999,"Fast Food, Mughlai",15.0,50.00,0,0,0,30,Shelbyville
2006,39.66268855,-85.33236345,"North Indian, Continental, Chinese, Juices",10.0,50.00,3.4,25,20,30,Rushville
2007,39.81684225,-85.19414029999999,Fast Food,15.0,50.00,0,0,0,30,Cambridge City
2008,39.4375917,-85.19193004,"North Indian, Chinese, South Indian",25.0,50.00,4.3,112,33,30,Batesville
2010,39.371826899999995,-85.07699441,"Chinese, North Indian, Mughlai",80.0,50.00,2.6,175,78,30,Brookville
